municipio,periodo,quantidade
Taquaral de Goiás,N/A de 2022,0
Taquaral de Goiás,Novembro de 2024,0
Taquaral de Goiás,Novembro de 2023,0
Taquaral de Goiás,Novembro de 2022,0
Taquaral de Goiás,Dezembro de 2024,0
Taquaral de Goiás,Dezembro de 2023,0
Taquaral de Goiás,Dezembro de 2022,0
Taquaral de Goiás,Julho de 2024,0
Taquaral de Goiás,Julho de 2023,0
Taquaral de Goiás,Julho de 2022,0
Taquaral de Goiás,Abril de 2024,0
Taquaral de Goiás,Abril de 2023,0
Taquaral de Goiás,Abril de 2022,0
Nazário,Agosto de 2024,0
Nazário,Agosto de 2023,2
Nazário,Agosto de 2022,0
Nazário,Março de 2024,0
Nazário,Março de 2023,0
Nazário,Março de 2022,0
Nazário,Setembro de 2024,0
Nazário,Setembro de 2023,0
Nazário,Setembro de 2022,0
Nazário,Janeiro de 2024,0
Nazário,Janeiro de 2023,0
Nazário,Janeiro de 2022,0
Nazário,Maio de 2024,0
Nazário,Maio de 2023,0
Nazário,Maio de 2022,1
Nazário,Junho de 2024,0
Nazário,Junho de 2023,0
Nazário,Junho de 2022,0
Nazário,Fevereiro de 2024,0
Nazário,Fevereiro de 2023,0
Nazário,Fevereiro de 2022,0
Nazário,Outubro de 2024,0
Nazário,Outubro de 2023,0
Nazário,Outubro de 2022,0
Nazário,N/A de 2024,0
Nazário,N/A de 2023,0
Nazário,N/A de 2022,0
Nazário,Novembro de 2024,0
Nazário,Novembro de 2023,0
Nazário,Novembro de 2022,0
Nazário,Dezembro de 2024,0
Nazário,Dezembro de 2023,0
Nazário,Dezembro de 2022,0
Nazário,Julho de 2024,0
Nazário,Julho de 2023,0
Nazário,Julho de 2022,0
Nazário,Abril de 2024,0
Nazário,Abril de 2023,1
Nazário,Abril de 2022,0
Castelândia,Agosto de 2024,0
Castelândia,Agosto de 2023,0
Castelândia,Agosto de 2022,0
Castelândia,Março de 2024,0
Castelândia,Março de 2023,0
Castelândia,Março de 2022,0
Castelândia,Setembro de 2024,0
Castelândia,Setembro de 2023,0
Castelândia,Setembro de 2022,0
Castelândia,Janeiro de 2024,0
Castelândia,Janeiro de 2023,0
Castelândia,Janeiro de 2022,0
Castelândia,Maio de 2024,0
Castelândia,Maio de 2023,0
Castelândia,Maio de 2022,0
Castelândia,Junho de 2024,0
Castelândia,Junho de 2023,0
Castelândia,Junho de 2022,0
Castelândia,Fevereiro de 2024,0
Castelândia,Fevereiro de 2023,0
Castelândia,Fevereiro de 2022,0
Castelândia,Outubro de 2024,0
Castelândia,Outubro de 2023,0
Castelândia,Outubro de 2022,0
Castelândia,N/A de 2024,0
Castelândia,N/A de 2023,0
Castelândia,N/A de 2022,0
Castelândia,Novembro de 2024,0
Castelândia,Novembro de 2023,0
Castelândia,Novembro de 2022,0
Castelândia,Dezembro de 2024,0
Castelândia,Dezembro de 2023,0
Castelândia,Dezembro de 2022,0
Castelândia,Julho de 2024,0
Castelândia,Julho de 2023,0
Castelândia,Julho de 2022,0
Castelândia,Abril de 2024,0
Castelândia,Abril de 2023,0
Castelândia,Abril de 2022,0
Edéia,Agosto de 2024,0
Edéia,Agosto de 2023,0
Edéia,Agosto de 2022,1
Edéia,Março de 2024,0
Edéia,Março de 2023,0
Edéia,Março de 2022,0
Edéia,Setembro de 2024,0
Edéia,Setembro de 2023,0
Edéia,Setembro de 2022,1
Edéia,Janeiro de 2024,0
Edéia,Janeiro de 2023,0
Edéia,Janeiro de 2022,0
Edéia,Maio de 2024,0
Edéia,Maio de 2023,0
Edéia,Maio de 2022,0
Edéia,Junho de 2024,0
Edéia,Junho de 2023,1
Edéia,Junho de 2022,0
Edéia,Fevereiro de 2024,0
Edéia,Fevereiro de 2023,0
Edéia,Fevereiro de 2022,0
Edéia,Outubro de 2024,0
Edéia,Outubro de 2023,0
Edéia,Outubro de 2022,0
Edéia,N/A de 2024,0
Edéia,N/A de 2023,0
Edéia,N/A de 2022,0
Edéia,Novembro de 2024,0
Edéia,Novembro de 2023,0
Edéia,Novembro de 2022,0
Edéia,Dezembro de 2024,0
Edéia,Dezembro de 2023,0
Edéia,Dezembro de 2022,0
Edéia,Julho de 2024,0
Edéia,Julho de 2023,0
Edéia,Julho de 2022,1
Edéia,Abril de 2024,0
Edéia,Abril de 2023,0
Edéia,Abril de 2022,0
Joviânia,Agosto de 2024,0
Joviânia,Agosto de 2023,0
Joviânia,Agosto de 2022,0
Joviânia,Março de 2024,0
Joviânia,Março de 2023,0
Joviânia,Março de 2022,0
Joviânia,Setembro de 2024,0
Joviânia,Setembro de 2023,0
Joviânia,Setembro de 2022,0
Joviânia,Janeiro de 2024,0
Joviânia,Janeiro de 2023,0
Joviânia,Janeiro de 2022,0
Joviânia,Maio de 2024,0
Joviânia,Maio de 2023,0
Joviânia,Maio de 2022,0
Joviânia,Junho de 2024,0
Joviânia,Junho de 2023,0
Joviânia,Junho de 2022,0
Joviânia,Fevereiro de 2024,0
Joviânia,Fevereiro de 2023,0
Joviânia,Fevereiro de 2022,1
Joviânia,Outubro de 2024,0
Joviânia,Outubro de 2023,1
Joviânia,Outubro de 2022,0
Joviânia,N/A de 2024,0
Joviânia,N/A de 2023,0
Joviânia,N/A de 2022,0
Joviânia,Novembro de 2024,0
Joviânia,Novembro de 2023,0
Joviânia,Novembro de 2022,0
Joviânia,Dezembro de 2024,0
Joviânia,Dezembro de 2023,0
Joviânia,Dezembro de 2022,0
Joviânia,Julho de 2024,0
Joviânia,Julho de 2023,0
Joviânia,Julho de 2022,0
Joviânia,Abril de 2024,0
Joviânia,Abril de 2023,0
Joviânia,Abril de 2022,0
Adelândia,Agosto de 2024,0
Adelândia,Agosto de 2023,0
Adelândia,Agosto de 2022,0
Adelândia,Março de 2024,0
Adelândia,Março de 2023,0
Adelândia,Março de 2022,0
Adelândia,Setembro de 2024,0
Adelândia,Setembro de 2023,0
Adelândia,Setembro de 2022,0
Adelândia,Janeiro de 2024,1
Adelândia,Janeiro de 2023,0
Adelândia,Janeiro de 2022,0
Adelândia,Maio de 2024,0
Adelândia,Maio de 2023,0
Adelândia,Maio de 2022,0
Adelândia,Junho de 2024,0
Adelândia,Junho de 2023,0
Adelândia,Junho de 2022,0
Adelândia,Fevereiro de 2024,0
Adelândia,Fevereiro de 2023,0
Adelândia,Fevereiro de 2022,0
Adelândia,Outubro de 2024,0
Adelândia,Outubro de 2023,0
Adelândia,Outubro de 2022,0
Adelândia,N/A de 2024,0
Adelândia,N/A de 2023,0
Adelândia,N/A de 2022,0
Adelândia,Novembro de 2024,0
Adelândia,Novembro de 2023,0
Adelândia,Novembro de 2022,0
Adelândia,Dezembro de 2024,0
Adelândia,Dezembro de 2023,0
Adelândia,Dezembro de 2022,0
Adelândia,Julho de 2024,0
Adelândia,Julho de 2023,0
Adelândia,Julho de 2022,0
Adelândia,Abril de 2024,0
Adelândia,Abril de 2023,0
Adelândia,Abril de 2022,0
Jandaia,Agosto de 2024,0
Jandaia,Agosto de 2023,0
Jandaia,Agosto de 2022,0
Jandaia,Março de 2024,0
Jandaia,Março de 2023,0
Jandaia,Março de 2022,0
Jandaia,Setembro de 2024,0
Jandaia,Setembro de 2023,1
Jandaia,Setembro de 2022,0
Jandaia,Janeiro de 2024,0
Jandaia,Janeiro de 2023,0
Jandaia,Janeiro de 2022,0
Jandaia,Maio de 2024,0
Jandaia,Maio de 2023,0
Jandaia,Maio de 2022,0
Jandaia,Junho de 2024,0
Jandaia,Junho de 2023,0
Jandaia,Junho de 2022,0
Jandaia,Fevereiro de 2024,0
Jandaia,Fevereiro de 2023,0
Jandaia,Fevereiro de 2022,0
Jandaia,Outubro de 2024,0
Jandaia,Outubro de 2023,0
Jandaia,Outubro de 2022,0
Jandaia,N/A de 2024,0
Jandaia,N/A de 2023,0
Jandaia,N/A de 2022,0
Jandaia,Novembro de 2024,0
Jandaia,Novembro de 2023,0
Jandaia,Novembro de 2022,0
Jandaia,Dezembro de 2024,0
Jandaia,Dezembro de 2023,0
Jandaia,Dezembro de 2022,0
Jandaia,Julho de 2024,0
Jandaia,Julho de 2023,0
Jandaia,Julho de 2022,0
Jandaia,Abril de 2024,0
Jandaia,Abril de 2023,0
Jandaia,Abril de 2022,0
Formoso,Agosto de 2024,0
Formoso,Agosto de 2023,0
Formoso,Agosto de 2022,0
Formoso,Março de 2024,0
Formoso,Março de 2023,0
Formoso,Março de 2022,0
Formoso,Setembro de 2024,0
Formoso,Setembro de 2023,0
Formoso,Setembro de 2022,0
Formoso,Janeiro de 2024,0
Formoso,Janeiro de 2023,0
Formoso,Janeiro de 2022,0
Formoso,Maio de 2024,0
Formoso,Maio de 2023,0
Formoso,Maio de 2022,0
Formoso,Junho de 2024,0
Formoso,Junho de 2023,0
Formoso,Junho de 2022,0
Formoso,Fevereiro de 2024,0
Formoso,Fevereiro de 2023,0
Formoso,Fevereiro de 2022,0
Formoso,Outubro de 2024,0
Formoso,Outubro de 2023,0
Formoso,Outubro de 2022,0
Formoso,N/A de 2024,0
Formoso,N/A de 2023,0
Formoso,N/A de 2022,0
Formoso,Novembro de 2024,0
Formoso,Novembro de 2023,0
Formoso,Novembro de 2022,0
Formoso,Dezembro de 2024,0
Formoso,Dezembro de 2023,0
Formoso,Dezembro de 2022,0
Formoso,Julho de 2024,0
Formoso,Julho de 2023,0
Formoso,Julho de 2022,0
Formoso,Abril de 2024,0
Formoso,Abril de 2023,0
Formoso,Abril de 2022,0
Serranópolis,Agosto de 2024,0
Serranópolis,Agosto de 2023,1
Serranópolis,Agosto de 2022,0
Serranópolis,Março de 2024,0
Serranópolis,Março de 2023,0
Serranópolis,Março de 2022,0
Serranópolis,Setembro de 2024,0
Serranópolis,Setembro de 2023,0
Serranópolis,Setembro de 2022,1
Serranópolis,Janeiro de 2024,0
Serranópolis,Janeiro de 2023,0
Serranópolis,Janeiro de 2022,0
Serranópolis,Maio de 2024,0
Serranópolis,Maio de 2023,0
Serranópolis,Maio de 2022,0
Serranópolis,Junho de 2024,0
Serranópolis,Junho de 2023,0
Serranópolis,Junho de 2022,0
Serranópolis,Fevereiro de 2024,0
Serranópolis,Fevereiro de 2023,0
Serranópolis,Fevereiro de 2022,0
Serranópolis,Outubro de 2024,0
Serranópolis,Outubro de 2023,0
Serranópolis,Outubro de 2022,0
Serranópolis,N/A de 2024,0
Serranópolis,N/A de 2023,0
Serranópolis,N/A de 2022,0
Serranópolis,Novembro de 2024,0
Serranópolis,Novembro de 2023,0
Serranópolis,Novembro de 2022,1
Serranópolis,Dezembro de 2024,0
Serranópolis,Dezembro de 2023,1
Serranópolis,Dezembro de 2022,0
Serranópolis,Julho de 2024,0
Serranópolis,Julho de 2023,0
Serranópolis,Julho de 2022,0
Serranópolis,Abril de 2024,0
Serranópolis,Abril de 2023,0
Serranópolis,Abril de 2022,0
Hidrolina,Agosto de 2024,0
Hidrolina,Agosto de 2023,0
Hidrolina,Agosto de 2022,0
Hidrolina,Março de 2024,0
Hidrolina,Março de 2023,0
Hidrolina,Março de 2022,0
Hidrolina,Setembro de 2024,0
Hidrolina,Setembro de 2023,0
Hidrolina,Setembro de 2022,0
Hidrolina,Janeiro de 2024,0
Hidrolina,Janeiro de 2023,0
Hidrolina,Janeiro de 2022,0
Hidrolina,Maio de 2024,0
Hidrolina,Maio de 2023,0
Hidrolina,Maio de 2022,0
Hidrolina,Junho de 2024,0
Hidrolina,Junho de 2023,0
Hidrolina,Junho de 2022,0
Hidrolina,Fevereiro de 2024,0
Hidrolina,Fevereiro de 2023,0
Hidrolina,Fevereiro de 2022,0
Hidrolina,Outubro de 2024,0
Hidrolina,Outubro de 2023,0
Hidrolina,Outubro de 2022,0
Hidrolina,N/A de 2024,0
Hidrolina,N/A de 2023,0
Hidrolina,N/A de 2022,0
Hidrolina,Novembro de 2024,0
Hidrolina,Novembro de 2023,0
Hidrolina,Novembro de 2022,0
Hidrolina,Dezembro de 2024,0
Hidrolina,Dezembro de 2023,0
Hidrolina,Dezembro de 2022,0
Hidrolina,Julho de 2024,0
Hidrolina,Julho de 2023,0
Hidrolina,Julho de 2022,0
Hidrolina,Abril de 2024,0
Hidrolina,Abril de 2023,0
Hidrolina,Abril de 2022,0
Santa Rosa de Goiás,Agosto de 2024,0
Santa Rosa de Goiás,Agosto de 2023,0
Santa Rosa de Goiás,Agosto de 2022,0
Santa Rosa de Goiás,Março de 2024,0
Santa Rosa de Goiás,Março de 2023,0
Santa Rosa de Goiás,Março de 2022,0
Santa Rosa de Goiás,Setembro de 2024,0
Santa Rosa de Goiás,Setembro de 2023,0
Santa Rosa de Goiás,Setembro de 2022,0
Santa Rosa de Goiás,Janeiro de 2024,0
Santa Rosa de Goiás,Janeiro de 2023,0
Santa Rosa de Goiás,Janeiro de 2022,0
Santa Rosa de Goiás,Maio de 2024,0
Santa Rosa de Goiás,Maio de 2023,0
Santa Rosa de Goiás,Maio de 2022,0
Santa Rosa de Goiás,Junho de 2024,0
Santa Rosa de Goiás,Junho de 2023,0
Santa Rosa de Goiás,Junho de 2022,0
Santa Rosa de Goiás,Fevereiro de 2024,0
Santa Rosa de Goiás,Fevereiro de 2023,0
Santa Rosa de Goiás,Fevereiro de 2022,0
Santa Rosa de Goiás,Outubro de 2024,0
Santa Rosa de Goiás,Outubro de 2023,0
Santa Rosa de Goiás,Outubro de 2022,0
Santa Rosa de Goiás,N/A de 2024,0
Santa Rosa de Goiás,N/A de 2023,0
Santa Rosa de Goiás,N/A de 2022,0
Santa Rosa de Goiás,Novembro de 2024,0
Santa Rosa de Goiás,Novembro de 2023,0
Santa Rosa de Goiás,Novembro de 2022,0
Santa Rosa de Goiás,Dezembro de 2024,0
Santa Rosa de Goiás,Dezembro de 2023,0
Santa Rosa de Goiás,Dezembro de 2022,0
Santa Rosa de Goiás,Julho de 2024,0
Santa Rosa de Goiás,Julho de 2023,0
Santa Rosa de Goiás,Julho de 2022,0
Santa Rosa de Goiás,Abril de 2024,0
Santa Rosa de Goiás,Abril de 2023,0
Santa Rosa de Goiás,Abril de 2022,0
Ouro Verde de Goiás,Agosto de 2024,0
Ouro Verde de Goiás,Agosto de 2023,0
Ouro Verde de Goiás,Agosto de 2022,0
Ouro Verde de Goiás,Março de 2024,0
Ouro Verde de Goiás,Março de 2023,0
Ouro Verde de Goiás,Março de 2022,0
Ouro Verde de Goiás,Setembro de 2024,0
Ouro Verde de Goiás,Setembro de 2023,0
Ouro Verde de Goiás,Setembro de 2022,0
Ouro Verde de Goiás,Janeiro de 2024,0
Ouro Verde de Goiás,Janeiro de 2023,0
Ouro Verde de Goiás,Janeiro de 2022,0
Ouro Verde de Goiás,Maio de 2024,0
Ouro Verde de Goiás,Maio de 2023,0
Ouro Verde de Goiás,Maio de 2022,0
Ouro Verde de Goiás,Junho de 2024,0
Ouro Verde de Goiás,Junho de 2023,0
Ouro Verde de Goiás,Junho de 2022,0
Ouro Verde de Goiás,Fevereiro de 2024,0
Ouro Verde de Goiás,Fevereiro de 2023,0
Ouro Verde de Goiás,Fevereiro de 2022,0
Ouro Verde de Goiás,Outubro de 2024,0
Ouro Verde de Goiás,Outubro de 2023,0
Ouro Verde de Goiás,Outubro de 2022,0
Ouro Verde de Goiás,N/A de 2024,0
Ouro Verde de Goiás,N/A de 2023,0
Ouro Verde de Goiás,N/A de 2022,0
Ouro Verde de Goiás,Novembro de 2024,0
Ouro Verde de Goiás,Novembro de 2023,0
Ouro Verde de Goiás,Novembro de 2022,0
Ouro Verde de Goiás,Dezembro de 2024,0
Ouro Verde de Goiás,Dezembro de 2023,0
Ouro Verde de Goiás,Dezembro de 2022,0
Ouro Verde de Goiás,Julho de 2024,0
Ouro Verde de Goiás,Julho de 2023,0
Ouro Verde de Goiás,Julho de 2022,0
Ouro Verde de Goiás,Abril de 2024,0
Ouro Verde de Goiás,Abril de 2023,0
Ouro Verde de Goiás,Abril de 2022,0
Turvânia,Agosto de 2024,0
Turvânia,Agosto de 2023,0
Turvânia,Agosto de 2022,0
Turvânia,Março de 2024,0
Turvânia,Março de 2023,0
Turvânia,Março de 2022,0
Turvânia,Setembro de 2024,0
Turvânia,Setembro de 2023,0
Turvânia,Setembro de 2022,0
Turvânia,Janeiro de 2024,0
Turvânia,Janeiro de 2023,0
Turvânia,Janeiro de 2022,0
Turvânia,Maio de 2024,0
Turvânia,Maio de 2023,0
Turvânia,Maio de 2022,1
Turvânia,Junho de 2024,0
Turvânia,Junho de 2023,0
Turvânia,Junho de 2022,0
Turvânia,Fevereiro de 2024,0
Turvânia,Fevereiro de 2023,0
Turvânia,Fevereiro de 2022,0
Turvânia,Outubro de 2024,0
Turvânia,Outubro de 2023,0
Turvânia,Outubro de 2022,0
Turvânia,N/A de 2024,0
Turvânia,N/A de 2023,0
Turvânia,N/A de 2022,0
Turvânia,Novembro de 2024,0
Turvânia,Novembro de 2023,0
Turvânia,Novembro de 2022,0
Turvânia,Dezembro de 2024,0
Turvânia,Dezembro de 2023,1
Turvânia,Dezembro de 2022,0
Turvânia,Julho de 2024,0
Turvânia,Julho de 2023,1
Turvânia,Julho de 2022,0
Turvânia,Abril de 2024,0
Turvânia,Abril de 2023,0
Turvânia,Abril de 2022,0
Jaupaci,Agosto de 2024,0
Jaupaci,Agosto de 2023,0
Jaupaci,Agosto de 2022,0
Jaupaci,Março de 2024,0
Jaupaci,Março de 2023,0
Jaupaci,Março de 2022,1
Jaupaci,Setembro de 2024,0
Jaupaci,Setembro de 2023,0
Jaupaci,Setembro de 2022,0
Jaupaci,Janeiro de 2024,0
Jaupaci,Janeiro de 2023,0
Jaupaci,Janeiro de 2022,0
Jaupaci,Maio de 2024,0
Jaupaci,Maio de 2023,0
Jaupaci,Maio de 2022,0
Jaupaci,Junho de 2024,0
Jaupaci,Junho de 2023,0
Jaupaci,Junho de 2022,0
Jaupaci,Fevereiro de 2024,0
Jaupaci,Fevereiro de 2023,0
Jaupaci,Fevereiro de 2022,0
Jaupaci,Outubro de 2024,0
Jaupaci,Outubro de 2023,0
Jaupaci,Outubro de 2022,1
Jaupaci,N/A de 2024,0
Jaupaci,N/A de 2023,0
Jaupaci,N/A de 2022,0
Jaupaci,Novembro de 2024,0
Jaupaci,Novembro de 2023,0
Jaupaci,Novembro de 2022,0
Jaupaci,Dezembro de 2024,0
Jaupaci,Dezembro de 2023,0
Jaupaci,Dezembro de 2022,0
Jaupaci,Julho de 2024,0
Jaupaci,Julho de 2023,0
Jaupaci,Julho de 2022,0
Jaupaci,Abril de 2024,0
Jaupaci,Abril de 2023,0
Jaupaci,Abril de 2022,0
Cachoeira Dourada,Agosto de 2024,0
Cachoeira Dourada,Agosto de 2023,0
Cachoeira Dourada,Agosto de 2022,0
Cachoeira Dourada,Março de 2024,0
Cachoeira Dourada,Março de 2023,0
Cachoeira Dourada,Março de 2022,0
Cachoeira Dourada,Setembro de 2024,0
Cachoeira Dourada,Setembro de 2023,0
Cachoeira Dourada,Setembro de 2022,0
Cachoeira Dourada,Janeiro de 2024,0
Cachoeira Dourada,Janeiro de 2023,0
Cachoeira Dourada,Janeiro de 2022,0
Cachoeira Dourada,Maio de 2024,0
Cachoeira Dourada,Maio de 2023,1
Cachoeira Dourada,Maio de 2022,0
Cachoeira Dourada,Junho de 2024,1
Cachoeira Dourada,Junho de 2023,0
Cachoeira Dourada,Junho de 2022,0
Cachoeira Dourada,Fevereiro de 2024,0
Cachoeira Dourada,Fevereiro de 2023,0
Cachoeira Dourada,Fevereiro de 2022,0
Cachoeira Dourada,Outubro de 2024,0
Cachoeira Dourada,Outubro de 2023,1
Cachoeira Dourada,Outubro de 2022,0
Cachoeira Dourada,N/A de 2024,0
Cachoeira Dourada,N/A de 2023,0
Cachoeira Dourada,N/A de 2022,0
Cachoeira Dourada,Novembro de 2024,0
Cachoeira Dourada,Novembro de 2023,0
Cachoeira Dourada,Novembro de 2022,0
Cachoeira Dourada,Dezembro de 2024,0
Cachoeira Dourada,Dezembro de 2023,0
Cachoeira Dourada,Dezembro de 2022,1
Cachoeira Dourada,Julho de 2024,0
Cachoeira Dourada,Julho de 2023,0
Cachoeira Dourada,Julho de 2022,0
Cachoeira Dourada,Abril de 2024,0
Cachoeira Dourada,Abril de 2023,0
Cachoeira Dourada,Abril de 2022,0
Caçu,Agosto de 2024,0
Caçu,Agosto de 2023,0
Caçu,Agosto de 2022,0
Caçu,Março de 2024,0
Caçu,Março de 2023,0
Caçu,Março de 2022,0
Caçu,Setembro de 2024,0
Caçu,Setembro de 2023,0
Caçu,Setembro de 2022,0
Caçu,Janeiro de 2024,0
Caçu,Janeiro de 2023,0
Caçu,Janeiro de 2022,0
Caçu,Maio de 2024,0
Caçu,Maio de 2023,0
Caçu,Maio de 2022,0
Caçu,Junho de 2024,0
Caçu,Junho de 2023,0
Caçu,Junho de 2022,0
Caçu,Fevereiro de 2024,0
Caçu,Fevereiro de 2023,0
Caçu,Fevereiro de 2022,0
Caçu,Outubro de 2024,0
Caçu,Outubro de 2023,0
Caçu,Outubro de 2022,0
Caçu,N/A de 2024,0
Caçu,N/A de 2023,0
Caçu,N/A de 2022,0
Caçu,Novembro de 2024,0
Caçu,Novembro de 2023,0
Caçu,Novembro de 2022,0
Caçu,Dezembro de 2024,0
Caçu,Dezembro de 2023,0
Caçu,Dezembro de 2022,0
Caçu,Julho de 2024,0
Caçu,Julho de 2023,0
Caçu,Julho de 2022,0
Caçu,Abril de 2024,0
Caçu,Abril de 2023,0
Caçu,Abril de 2022,0
Israelândia,Agosto de 2024,0
Israelândia,Agosto de 2023,0
Israelândia,Agosto de 2022,0
Israelândia,Março de 2024,0
Israelândia,Março de 2023,0
Israelândia,Março de 2022,0
Israelândia,Setembro de 2024,0
Israelândia,Setembro de 2023,0
Israelândia,Setembro de 2022,0
Israelândia,Janeiro de 2024,0
Israelândia,Janeiro de 2023,0
Israelândia,Janeiro de 2022,0
Israelândia,Maio de 2024,0
Israelândia,Maio de 2023,0
Israelândia,Maio de 2022,0
Israelândia,Junho de 2024,0
Israelândia,Junho de 2023,0
Israelândia,Junho de 2022,0
Israelândia,Fevereiro de 2024,0
Israelândia,Fevereiro de 2023,0
Israelândia,Fevereiro de 2022,0
Israelândia,Outubro de 2024,0
Israelândia,Outubro de 2023,0
Israelândia,Outubro de 2022,0
Israelândia,N/A de 2024,0
Israelândia,N/A de 2023,0
Israelândia,N/A de 2022,0
Israelândia,Novembro de 2024,0
Israelândia,Novembro de 2023,0
Israelândia,Novembro de 2022,0
Israelândia,Dezembro de 2024,0
Israelândia,Dezembro de 2023,0
Israelândia,Dezembro de 2022,0
Israelândia,Julho de 2024,0
Israelândia,Julho de 2023,0
Israelândia,Julho de 2022,0
Israelândia,Abril de 2024,0
Israelândia,Abril de 2023,0
Israelândia,Abril de 2022,0
Mundo Novo,Agosto de 2024,0
Mundo Novo,Agosto de 2023,0
Mundo Novo,Agosto de 2022,0
Mundo Novo,Março de 2024,1
Mundo Novo,Março de 2023,0
Mundo Novo,Março de 2022,0
Mundo Novo,Setembro de 2024,0
Mundo Novo,Setembro de 2023,0
Mundo Novo,Setembro de 2022,0
Mundo Novo,Janeiro de 2024,0
Mundo Novo,Janeiro de 2023,0
Mundo Novo,Janeiro de 2022,0
Mundo Novo,Maio de 2024,0
Mundo Novo,Maio de 2023,0
Mundo Novo,Maio de 2022,0
Mundo Novo,Junho de 2024,0
Mundo Novo,Junho de 2023,1
Mundo Novo,Junho de 2022,0
Mundo Novo,Fevereiro de 2024,0
Mundo Novo,Fevereiro de 2023,0
Mundo Novo,Fevereiro de 2022,1
Mundo Novo,Outubro de 2024,0
Mundo Novo,Outubro de 2023,0
Mundo Novo,Outubro de 2022,0
Mundo Novo,N/A de 2024,0
Mundo Novo,N/A de 2023,0
Mundo Novo,N/A de 2022,0
Mundo Novo,Novembro de 2024,0
Mundo Novo,Novembro de 2023,1
Mundo Novo,Novembro de 2022,0
Mundo Novo,Dezembro de 2024,0
Mundo Novo,Dezembro de 2023,0
Mundo Novo,Dezembro de 2022,1
Mundo Novo,Julho de 2024,0
Mundo Novo,Julho de 2023,0
Mundo Novo,Julho de 2022,0
Mundo Novo,Abril de 2024,0
Mundo Novo,Abril de 2023,0
Mundo Novo,Abril de 2022,0
Santa Bárbara de Goiás,Agosto de 2024,0
Santa Bárbara de Goiás,Agosto de 2023,0
Santa Bárbara de Goiás,Agosto de 2022,1
Santa Bárbara de Goiás,Março de 2024,0
Santa Bárbara de Goiás,Março de 2023,0
Santa Bárbara de Goiás,Março de 2022,0
Santa Bárbara de Goiás,Setembro de 2024,0
Santa Bárbara de Goiás,Setembro de 2023,0
Santa Bárbara de Goiás,Setembro de 2022,0
Santa Bárbara de Goiás,Janeiro de 2024,0
Santa Bárbara de Goiás,Janeiro de 2023,0
Santa Bárbara de Goiás,Janeiro de 2022,0
Santa Bárbara de Goiás,Maio de 2024,0
Santa Bárbara de Goiás,Maio de 2023,0
Santa Bárbara de Goiás,Maio de 2022,0
Santa Bárbara de Goiás,Junho de 2024,0
Santa Bárbara de Goiás,Junho de 2023,1
Santa Bárbara de Goiás,Junho de 2022,0
Santa Bárbara de Goiás,Fevereiro de 2024,0
Santa Bárbara de Goiás,Fevereiro de 2023,1
Santa Bárbara de Goiás,Fevereiro de 2022,0
Santa Bárbara de Goiás,Outubro de 2024,0
Santa Bárbara de Goiás,Outubro de 2023,0
Santa Bárbara de Goiás,Outubro de 2022,0
Santa Bárbara de Goiás,N/A de 2024,0
Santa Bárbara de Goiás,N/A de 2023,0
Santa Bárbara de Goiás,N/A de 2022,0
Santa Bárbara de Goiás,Novembro de 2024,0
Santa Bárbara de Goiás,Novembro de 2023,0
Santa Bárbara de Goiás,Novembro de 2022,0
Santa Bárbara de Goiás,Dezembro de 2024,0
Santa Bárbara de Goiás,Dezembro de 2023,0
Santa Bárbara de Goiás,Dezembro de 2022,1
Santa Bárbara de Goiás,Julho de 2024,0
Santa Bárbara de Goiás,Julho de 2023,0
Santa Bárbara de Goiás,Julho de 2022,0
Santa Bárbara de Goiás,Abril de 2024,0
Santa Bárbara de Goiás,Abril de 2023,1
Santa Bárbara de Goiás,Abril de 2022,0
Americano do Brasil,Agosto de 2024,0
Americano do Brasil,Agosto de 2023,0
Americano do Brasil,Agosto de 2022,0
Americano do Brasil,Março de 2024,0
Americano do Brasil,Março de 2023,1
Americano do Brasil,Março de 2022,0
